JobTitle,Company,Location,Experience,Degree,Summary,Salary,JobUrl,PostDate,ExtractDate
33130-後端軟體工程師(台北),QNAP_威聯通科技股份有限公司,台北市大安區,經歷不拘,大學,"工作內容：軟體開發、測試效能分析、調校客戶技術支援技術研究技能條件：熟悉後端開發技術 (C, shell scripts, python, redis...)具 RESTful API 和後端系統軟體開發經驗具 Linux 操作",,https://www.104.com.tw/job/7huqr?jobsource=jolist_a_relevance,1/06,2022-01-11
自駕FAE工程師,勤崴國際科技股份有限公司,台北市中正區,1年以上,碩士,【工作摘要】1.於各自動駕駛營運案場當地進行技術問題排除2.協調自駕駕駛營運案場當地工程支援人員3.追蹤技術問題進度，並加以收集整理回覆4.回覆客戶應用技術問題，並提供產品技術諮詢5.負責技術文件撰寫更新與維護【職務內容】（一）例行性工作1.自動駕駛營運案場當地支援2.自動駕駛營運協調3.技術問題追蹤與客戶服務4.技術文件撰寫（二）不定期的工作1.自動駕駛支援展示任務,,https://www.104.com.tw/job/73xqe?jobsource=jolist_a_relevance,1/05,2022-01-11
[台北] IoT Software Quality Assurance Engineer,遠景科技股份有限公司,台北市松山區,2年以上,專科,"Position Summary:Assist IoT software product testing and development to ensure product quality.Job Description:● Work with the engineering team to implement manual and programmed automation testing. (Depends on the individual's programming skill level.)● Reproduce customer's bugs and assist engineers with debugging.● Attention to details and consistency. Report to the supervisor when errors occurred.● Write well-designed, reusable, modulizable, testable and efficient code● Responsible for maintaining and distributing to the test script codebase● Conduct product testing to assure quality by design and give them approval.● Document all the testing procedures.● Review and approve engineering documentation.●Participate in design & development reviews process covering: Planning, Requirements, Design, Validation and Verifications.● Respond to system emergencies as part of an on-call rotation, troubleshooting or escalating to software engineers as appropriate.● Cooperate with US Team once required within the testing process● Opportunities in turning into other positions if the performance is outstanding.",,https://www.104.com.tw/job/7aame?jobsource=jolist_a_relevance,12/22,2022-01-11
量化分析_副研究員,台灣經濟新報文化事業股份有限公司,台北市信義區,1年以上,碩士,1. 財金資料處理及分析2. 信用風險量化分析3. 信用風險模型建立※ 熟悉 Python軟體 及 機器學習 尤佳。※ 具備 日語能力 佳。,,https://www.104.com.tw/job/7frxn?jobsource=jolist_a_relevance,1/06,2022-01-11
軟體工程師 /Software engineer,荷蘭商萊博智科技股份有限公司台灣分公司,台北市南港區,1年以上,專科,"Job Description:-	Develop, debug, maintain automation test codes and tools with Python, C,            Jenkins,",,https://www.104.com.tw/job/7cgvq?jobsource=jolist_a_relevance,1/10,2022-01-11
Senior Backend Engineer-PhotoGrid,樂欣國際股份有限公司,台北市中正區,2年以上,大學,"1. Develop and operate scalable, reliable and maintainable service-based software and related components.2. Co-work with team members to design system architecture, choose proper technologies and plan development.3. Responsible for laying the foundation for the platform as well as proposing solutions to ease software development, monitoring of software, etc.4. Profiling and performance tuning of critical components.5. Deploy system to production and monitor service health.","月薪90,000~150,000元",https://www.104.com.tw/job/77zhx?jobsource=jolist_a_relevance,12/24,2022-01-11
【金融科技】智能金融處-資料庫管理工程師 (新人/研發替代役),玉山銀行_玉山商業銀行股份有限公司,台北市松山區,經歷不拘,大學,1.性格細心，態度認真負責，願意挑戰巨量資料處理，準備長期在資料庫管理、開發領域深耕2.能深入了解資料庫運作原理，並規劃資料庫容量、安裝、高可用性與災難復原的配置設計3.資料庫效能監視、安全性監控、故障排除、備份和復原等維護工作104僅供職缺參考，若您對此職缺有興趣，請至本行「玉山菁英甄選網站」投遞履歷，如書審通過，後續將邀請您參加面談。謝謝！【網址：https://esnhr.pse.is/394b2n】,"月薪39,000~50,000元",https://www.104.com.tw/job/7eiat?jobsource=jolist_a_relevance,1/11,2022-01-11
AI / 人工智慧應用工程師_10481,和碩集團_和碩聯合科技股份有限公司,台北市北投區,經歷不拘,碩士,"[Job description]1. Survey AI-related papers and solutions, including but not limited to machine learning, heuristic algorithms. 2. Understand and implement state-of-the-art AI approaches. 3. Optimize modeling/algorithm design4. Cooperate with cross-functional team members.",,https://www.104.com.tw/job/7cx7o?jobsource=jolist_a_relevance,11/17,2022-01-11
SDET (Software Development Engineer In Test) 軟體測試開發工程師 《可年後報到》,Zerologix_智邏輯科技有限公司,台北市內湖區,經歷不拘,大學,"automation testing tools using Python, Java or Scala.	Experience working with Selenium Webdriver.	Experience with automated",,https://www.104.com.tw/job/7az45?jobsource=jolist_a_relevance,1/10,2022-01-11
總部數位-數據分析師(台北內湖區),喬山健康科技股份有限公司,台北市內湖區,經歷不拘,大學,1. Data processing automation.2. Data analysis and visualization.3. Familiar with SQL language.4. Familiar with Cloud Service.,,https://www.104.com.tw/job/7h9or?jobsource=jolist_a_relevance,1/11,2022-01-11
RD20317 機器學習軟體工程師,華碩電腦股份有限公司,台北市北投區,經歷不拘,碩士,1.透過機器學習與大數據，進行企業內部各類資料分析及問題偵測2.運用演算法建立模型及優化，機器深度學習3.企業內部應用軟體專案計畫開發4.依據專案運用演算法解決企業內部資訊相關議題5.熟悉 Python 程式語言6. 熟悉統計,,https://www.104.com.tw/job/7d7vp?jobsource=jolist_a_relevance,11/09,2022-01-11
助理分析師,皮爾森數據股份有限公司,台北市萬華區,1年以上,大學,【所屬部門】大數據分析中心【工作內容】撰寫公共議題、政策或特定產業議題之分析報告。工作內容包括數據研究、資料視覺化、簡報製作、分析撰寫、工作流程優化。,"月薪35,000~45,000元",https://www.104.com.tw/job/7hslo?jobsource=jolist_a_relevance,1/07,2022-01-11
產品全端工程師-React & Python,英屬開曼群島商萬里雲互聯股份有限公司台灣分公司,台北市信義區,2年以上,大學,"MySQL, PostgresSQL 等資料庫經驗- 具備 Git 相關經驗加分項目：- 具備 Python 後端開發經驗- 具備 Google Cloud Platform 之開發經驗或是其他雲端平台開發經驗- 具備 CI/CD 相",,https://www.104.com.tw/job/7bltx?jobsource=jolist_a_relevance,1/09,2022-01-11
Backend Engineer-PhotoGrid,樂欣國際股份有限公司,台北市中正區,1年以上,大學,1. 設計並開發Restful Mobile APIs 提供全球用戶存取服務2. 最佳化用戶提供照片、影片傳輸、儲存及分享體驗3. 快速反應產品需求、追蹤並分析業務狀態並即時處理,"月薪60,000~80,000元",https://www.104.com.tw/job/7e23h?jobsource=jolist_a_relevance,12/24,2022-01-11
Data Engineer 數據工程師(台北總公司),山富國際旅行社股份有限公司,台北市中山區,1年以上,大學,"主要工作:1.	設計數據流(Data Pipeline)從資料庫、API中取得及彙整資料2.	依據商業需求完成自動化報表及數據視覺化3.	透過統計或建模回答/解決商業問題主要使用工具: Python, SQL","月薪40,000元以上",https://www.104.com.tw/job/73ifb?jobsource=jolist_a_relevance,1/10,2022-01-11
UnaBiz - Software Testing Engineer,UnaBiz_優納比科技股份有限公司,台北市內湖區,1年以上,高中,"- Using the software as intended to analyze its functional properties.- Meeting with development managers to discuss software specifications and controls.- Building, coding, and implementing software evaluation test programs.- Designing manual and automated test procedures to evaluate each software product.- Documenting testing procedures.- Presenting test reports to management and suggesting software fixes.","月薪30,000~50,000元",https://www.104.com.tw/job/7dskn?jobsource=jolist_a_relevance,1/11,2022-01-11
軟體工程師_10659-1,和碩集團_和碩聯合科技股份有限公司,台北市北投區,2年以上,大學,"[Job Description]1. Work with embedded hardware and system engineers to define and design system solutions2. Integrate software and hardware components to meet requirements and design specifications3. Uboot, Linux or Android BSP porting and integrating on embedded system4. System image construction5. System performance optimization6. Debug and analysis tool develop7. Kernel hacking","月薪32,000~53,000元",https://www.104.com.tw/job/7f229?jobsource=jolist_a_relevance,12/01,2022-01-11
【PropTech數位人才招募】雲端數據工程師,信義房屋股份有限公司,台北市信義區,3年以上,大學,【關於PropTech數位人才招募計劃】信義企業集團的各項產品與計畫正融入大數據、機器學習與人工智慧等應用，我們的數位團隊也持續致力於「房地產科技創新」與「數位居住生活」兩大面向，以創新智能工具，為使用者提供超乎想像的服務體驗。我們希望讓居住在這片土地上的人們，在「不動產交易買賣」與「居住生活日常」有更好的保障與體驗，也期待你與我們一起，加速這個改變。這裡匯聚了40年的集團產業資源，以及多元化的人才；接下來，想邀請你加入，與我們一起創造超乎想像的體驗，成就即將到來的未來！【職務說明】1.大數據應用平台開發，建構以客戶為中心的數據平(中)台。2.開發數據處理流程 Data Pipeline、ETL及數據(模型)流程自動化，發展自動化數據處理流程。3.數據/模型服務 API 開發。4.數據/模型專案程式的自動化及監控設計。5.數據平台/產品開發、維護。6.數據處理流程開發、Pipeline 維護管理、進行CI/CD 優化開發/部署流程。,,https://www.104.com.tw/job/76bsv?jobsource=jolist_a_relevance,1/05,2022-01-11
電腦視覺應用開發軟體工程師,鈺立微電子股份有限公司,台北市內湖區,2年以上,大學,：		　	　	　	　	　	　	　	　(1) 能夠進行物件導向與高運行效率的程式設計(2) C/C++(必要)，Python，QT(3) 需有參與過軟體專案開發(4) 有電腦視覺應用開發經驗者加分,,https://www.104.com.tw/job/7axu6?jobsource=jolist_a_relevance,1/10,2022-01-11
後端工程師,安富財經科技股份有限公司,台北市中正區,2年以上,專科,- 熟悉 Python / Django- 至少一年以上開發經驗- 熟悉使用版本控管(Git佳)。- 網路、系統之建置與維護、基礎規劃- 具備雲端服務使用經驗(AWS)。,"月薪45,000元以上",https://www.104.com.tw/job/7e13b?jobsource=jolist_a_relevance,1/11,2022-01-11
Trading Analyst/Junior Trader,薩摩亞商幣盛德富科技股份有限公司台灣分公司,台北市信義區,2年以上,大學,【工作內容】◆ 協助處理例行交易事務(帳務、監控)◆ 協助套利交易相關研究◆ 協助造市交易相關研究◆ 協助DeFi市場分析【必要條件】◆ 熟悉Python、資料分析相關套件 (Pandas、Numpy)◆ 熟悉requests,,https://www.104.com.tw/job/7hn56?jobsource=jolist_a_relevance,1/07,2022-01-11
金融數據自動化分析師,烽泰科技有限公司,台北市大同區,經歷不拘,專科,1. 了解公司業務與報表內容2. 資料處理及資料庫管理3. 維護及優化現有資料庫及報表,,https://www.104.com.tw/job/7cmyo?jobsource=jolist_a_relevance,1/10,2022-01-11
資深Python 程式設計語言(課程講師) - 基隆、大台北地區,聯成電腦有限公司(聯成電腦/聯成外語),台北市中正區,3年以上,大學,【業界經驗】至少有python開發經驗5年以上。【授課經驗】若有尤佳，若無則需準備教材試教以確認教學能力。【其它】+ 熟 Python程式語言、SQL Server資料庫、網頁爬蟲、資料探勘、深度學習相關經驗。+ 需有作品or開發程式範例,,https://www.104.com.tw/job/6gcfy?jobsource=jolist_a_relevance,1/10,2022-01-11
AI 數據服務事業部丨後端實習生(需實習至少3天，半年期),若水國際股份有限公司,台北市中正區,經歷不拘,大學,Serverless Lambda ；-熟悉處理MySQL或NoSQL DB中的數據以因應數據處理商業需求；-熟悉有效率運用Python解決數據的轉換、分群、組合等數據處理需求；-使用Linux shell script (如：Crontab,時薪168~180元,https://www.104.com.tw/job/70zio?jobsource=jolist_a_relevance,1/05,2022-01-11
